Geo Point,Geo Shape,gares_id,nom_long,id_ref_ZdA,nom_ZdA,res_com,mode_,Latitude,Longitude,arrondissement,commune
"48.87325274554992, 2.333946682528629","{""coordinates"": [2.333946682528629, 48.87325274554992], ""type"": ""Point""}",173,Chaussée d'Antin - La Fayette,42589,Chaussée d'Antin - La Fayette,METRO 7,METRO,48.87325274554992, 2.333946682528629,9ème Ardt,Paris
"48.87280447497173, 2.3344562913768514","{""coordinates"": [2.334456291376851, 48.87280447497173], ""type"": ""Point""}",174,Chaussée d'Antin - La Fayette,42589,Chaussée d'Antin - La Fayette,METRO 9,METRO,48.87280447497173, 2.3344562913768514,9ème Ardt,Paris
"48.87447567571325, 2.322001788877925","{""coordinates"": [2.322001788877925, 48.87447567571325], ""type"": ""Point""}",759,Saint-Augustin,44857,Saint-Augustin,METRO 9,METRO,48.87447567571325, 2.322001788877925,8ème Ardt,Paris
"48.93677678897849, 2.359366296360598","{""coordinates"": [2.359366296360598, 48.93677678897849], ""type"": ""Point""}",761,Basilique de Saint-Denis,463329,Basilique de Saint-Denis,METRO 13,METRO,48.93677678897849, 2.359366296360598,Banlieue,Saint-Denis
"48.85489056594407, 2.3064034857365163","{""coordinates"": [2.306403485736516, 48.85489056594407], ""type"": ""Point""}",248,École Militaire,42885,École Militaire,METRO 8,METRO,48.85489056594407, 2.3064034857365163,7ème Ardt,Paris
"48.86940219572108, 2.3538187935928794","{""coordinates"": [2.353818793592879, 48.86940219572108], ""type"": ""Point""}",837,Strasbourg-Saint-Denis,44909,Strasbourg Saint-Denis,METRO 8,METRO,48.86940219572108, 2.3538187935928794,2ème Ardt,Paris
"48.87059047707668, 2.348491131078988","{""coordinates"": [2.348491131078988, 48.87059047707668], ""type"": ""Point""}",91,Bonne Nouvelle,45100,Bonne Nouvelle,METRO 9,METRO,48.87059047707668, 2.348491131078988,10ème Ardt,Paris
"48.88813847667783, 2.249792769009765","{""coordinates"": [2.249792769009765, 48.88813847667783], ""type"": ""Point""}",269,Esplanade de la Défense,42962,Esplanade de La Défense,METRO 1,METRO,48.88813847667783, 2.249792769009765,Banlieue,Puteaux
"48.93230541513496, 2.475674370833511","{""coordinates"": [2.475674370833511, 48.93230541513496], ""type"": ""Point""}",77,Le Blanc-Mesnil,46163,Le Blanc-Mesnil,RER B,RER,48.93230541513496, 2.475674370833511,Banlieue,Le Blanc-Mesnil
"49.0704623625092, 2.175304209946159","{""coordinates"": [2.175304209946159, 49.0704623625092], ""type"": ""Point""}",39,Auvers-sur-Oise,47918,Auvers-sur-Oise,TRAIN H,TRAIN,49.0704623625092, 2.175304209946159,Banlieue,Auvers-sur-Oise
"48.97605425219654, 2.33852407064514","{""coordinates"": [2.33852407064514, 48.97605425219654], ""type"": ""Point""}",238,Deuil-Montmagny,473159,Deuil - Montmagny,TRAIN H,TRAIN,48.97605425219654, 2.33852407064514,Banlieue,Deuil-la-Barre
"48.53562062164871, 1.9959019903628321","{""coordinates"": [1.995901990362832, 48.53562062164871], ""type"": ""Point""}",241,Dourdan-la-Forêt,47095,Dourdan la Forêt,RER C,RER,48.53562062164871, 1.9959019903628321,Banlieue,Dourdan
"48.93270621776532, 2.4547663827657757","{""coordinates"": [2.454766382765776, 48.93270621776532], ""type"": ""Point""}",242,Drancy,43122,Drancy,RER B,RER,48.93270621776532, 2.4547663827657757,Banlieue,Drancy
"49.02320637712827, 2.3622229810111146","{""coordinates"": [2.362222981011115, 49.02320637712827], ""type"": ""Point""}",249,Écouen-Ézanville,43073,Écouen - Ézanville,TRAIN H,TRAIN,49.02320637712827, 2.3622229810111146,Banlieue,Ézanville
"48.953495202445616, 2.3023468035919636","{""coordinates"": [2.302346803591964, 48.953495202445616], ""type"": ""Point""}",258,Épinay-sur-Seine,43077,Épinay-sur-Seine,RER C,RER,48.953495202445616, 2.3023468035919636,Banlieue,Épinay-sur-Seine
"49.13600056365779, 2.2426777767781667","{""coordinates"": [2.242677776778167, 49.13600056365779], ""type"": ""Point""}",138,Champagne-sur-Oise,47590,Champagne-sur-Oise,TRAIN H,TRAIN,49.13600056365779, 2.2426777767781667,Banlieue,Champagne-sur-Oise
"49.16267057984195, 1.936928635785826","{""coordinates"": [1.936928635785826, 49.16267057984195], ""type"": ""Point""}",157,Chars,47930,Chars,TRAIN J,TRAIN,49.16267057984195, 1.936928635785826,Banlieue,Chars
"48.48707639431202, 2.69503731516767","{""coordinates"": [2.69503731516767, 48.48707639431202], ""type"": ""Point""}",158,Chartrettes,43107,Chartrettes,TRAIN R,TRAIN,48.48707639431202, 2.69503731516767,Banlieue,Chartrettes
"48.861822271863645, 2.3470126872387564","{""coordinates"": [2.347012687238756, 48.861822271863645], ""type"": ""Point""}",163,Châtelet-Les Halles,45102,Châtelet les Halles,RER A,RER,48.861822271863645, 2.3470126872387564,1er Ardt,Paris
"48.861822271863645, 2.3470126872387564","{""coordinates"": [2.347012687238756, 48.861822271863645], ""type"": ""Point""}",164,Châtelet-Les Halles,45102,Châtelet les Halles,RER B,RER,48.861822271863645, 2.3470126872387564,1er Ardt,Paris
"48.99663008973013, 2.0977739884634667","{""coordinates"": [2.097773988463467, 48.99663008973013], ""type"": ""Point""}",205,Conflans-Sainte-Honorine,47447,Conflans-Sainte-Honorine,TRAIN J,TRAIN,48.99663008973013, 2.0977739884634667,Banlieue,Conflans-Sainte-Honorine
"48.613427912659176, 2.472933650458743","{""coordinates"": [2.472933650458743, 48.613427912659176], ""type"": ""Point""}",207,Corbeil-Essonnes,43115,Corbeil-Essonnes,RER D,RER,48.613427912659176, 2.472933650458743,Banlieue,Corbeil-Essonnes
"48.83828254506775, 2.187110711095018","{""coordinates"": [2.187110711095018, 48.83828254506775], ""type"": ""Point""}",304,Garches-Marnes-la-Coquette,47770,Garches - Marnes-la-Coquette,TRAIN L,TRAIN,48.83828254506775, 2.187110711095018,Banlieue,Garches
"48.90307291417364, 2.8102482207300605","{""coordinates"": [2.810248220730061, 48.90307291417364], ""type"": ""Point""}",267,Esbly,47322,Esbly,TRAIN P,TRAIN,48.90307291417364, 2.8102482207300605,Banlieue,Esbly
"48.60555582544281, 2.462456492779696","{""coordinates"": [2.462456492779696, 48.60555582544281], ""type"": ""Point""}",270,Essonnes-Robinson,45759,Essonnes Robinson,RER D,RER,48.60555582544281, 2.462456492779696,Banlieue,Corbeil-Essonnes
"48.998415392267766, 3.0079530557497183","{""coordinates"": [3.007953055749718, 48.998415392267766], ""type"": ""Point""}",364,Isles-Armentières-Congis,47484,Isles - Armentières - Congis,TRAIN P,TRAIN,48.998415392267766, 3.0079530557497183,Banlieue,Isles-les-Meldeuses
"48.7616936894725, 2.304227347551859","{""coordinates"": [2.304227347551859, 48.7616936894725], ""type"": ""Point""}",392,La Croix-de-Berny-Fresnes,46007,La Croix de Berny Fresnes,RER B,RER,48.7616936894725, 2.304227347551859,Banlieue,Antony
"48.94550297097257, 2.145017437654258","{""coordinates"": [2.145017437654258, 48.94550297097257], ""type"": ""Point""}",502,Maisons-Laffitte,473109,Maisons-Laffitte,TRAIN L,TRAIN,48.94550297097257, 2.145017437654258,Banlieue,Maisons-Laffitte
"48.52724332052425, 2.6549902821418874","{""coordinates"": [2.654990282141887, 48.52724332052425], ""type"": ""Point""}",530,Melun,47909,Melun,RER D,RER,48.52724332052425, 2.6549902821418874,Banlieue,Melun
"49.005762535894725, 1.901781979947734","{""coordinates"": [1.901781979947734, 49.005762535894725], ""type"": ""Point""}",541,Meulan-Hardricourt,46897,Meulan - Hardricourt,TRAIN J,TRAIN,49.005762535894725, 1.901781979947734,Banlieue,Hardricourt
"48.97585875308649, 2.6424063023101887","{""coordinates"": [2.642406302310189, 48.97585875308649], ""type"": ""Point""}",550,Mitry-Claye,43164,Mitry - Claye,TRAIN K,TRAIN,48.97585875308649, 2.6424063023101887,Banlieue,Mitry-Mory
"48.695264121172805, 2.15164203862357","{""coordinates"": [2.15164203862357, 48.695264121172805], ""type"": ""Point""}",401,La Hacquinière,47046,La Hacquinière,RER B,RER,48.695264121172805, 2.15164203862357,Banlieue,Bures-sur-Yvette
"48.573807792623285, 2.479469169601777","{""coordinates"": [2.479469169601777, 48.573807792623285], ""type"": ""Point""}",433,Le Plessis-Chenet,45820,Le Plessis Chenet,RER D,RER,48.573807792623285, 2.479469169601777,Banlieue,Le Coudray-Montceaux
"49.114783969151766, 2.210019869292197","{""coordinates"": [2.210019869292197, 49.114783969151766], ""type"": ""Point""}",470,L'Isle-Adam-Parmain,47589,L'Isle-Adam - Parmain,TRAIN H,TRAIN,49.114783969151766, 2.210019869292197,Banlieue,Parmain
"48.88077520385858, 2.358732959087859","{""coordinates"": [2.358732959087859, 48.88077520385858], ""type"": ""Point""}",490,Magenta,58572,Magenta,RER E,RER,48.88077520385858, 2.358732959087859,10ème Ardt,Paris
"48.89512589040026, 2.1953639869129002","{""coordinates"": [2.1953639869129, 48.89512589040026], ""type"": ""Point""}",580,Nanterre-Ville,43171,Nanterre Ville,RER A,RER,48.89512589040026, 2.1953639869129002,Banlieue,Nanterre
"48.97402657954451, 3.2193028141920887","{""coordinates"": [3.219302814192089, 48.97402657954451], ""type"": ""Point""}",581,Nanteuil-Saâcy,47482,Nanteuil - Saâcy,TRAIN P,TRAIN,48.97402657954451, 3.2193028141920887,Banlieue,Saâcy-sur-Marne
"48.93871923899905, 1.8405170296579698","{""coordinates"": [1.84051702965797, 48.93871923899905], ""type"": ""Point""}",592,Nézel-Aulnay,47944,Nézel - Aulnay,TRAIN N,TRAIN,48.93871923899905, 1.8405170296579698,Banlieue,Nézel
"49.12345185311607, 1.9493326802800404","{""coordinates"": [1.94933268028004, 49.12345185311607], ""type"": ""Point""}",783,Santeuil-le-Perchay,47949,Santeuil - Le Perchay,TRAIN J,TRAIN,49.12345185311607, 1.9493326802800404,Banlieue,Santeuil
"48.58715390622369, 2.4734903663442234","{""coordinates"": [2.473490366344223, 48.58715390622369], ""type"": ""Point""}",571,Moulin-Galant,45761,Moulin Galant,RER D,RER,48.58715390622369, 2.4734903663442234,Banlieue,Corbeil-Essonnes
"49.03398763533776, 2.128263873923672","{""coordinates"": [2.128263873923672, 49.03398763533776], ""type"": ""Point""}",960,Saint-Ouen-l'Aumône-Liesse,43150,Saint-Ouen-l'Aumône Liesse,RER C,RER,49.03398763533776, 2.128263873923672,Banlieue,Saint-Ouen-l'Aumône
"48.93773606248046, 2.157086496469817","{""coordinates"": [2.157086496469817, 48.93773606248046], ""type"": ""Point""}",786,Sartrouville,43191,Sartrouville,TRAIN L,TRAIN,48.93773606248046, 2.157086496469817,Banlieue,Sartrouville
"48.82723877447488, 2.200721257947834","{""coordinates"": [2.200721257947834, 48.82723877447488], ""type"": ""Point""}",801,Sèvres-Ville-d'Avray,47767,Sèvres - Ville-d'Avray,TRAIN L,TRAIN,48.82723877447488, 2.200721257947834,Banlieue,Sèvres
"48.18093685483376, 2.736249842909681","{""coordinates"": [2.736249842909681, 48.18093685483376], ""type"": ""Point""}",804,Souppes-Château-Landon,47118,Souppes - Château-Landon,TRAIN R,TRAIN,48.18093685483376, 2.736249842909681,Banlieue,Souppes-sur-Loing
"49.09958693826033, 2.525531713992053","{""coordinates"": [2.525531713992053, 49.09958693826033], ""type"": ""Point""}",845,Survilliers-Fosses,47958,Survilliers - Fosses,RER D,RER,49.09958693826033, 2.525531713992053,Banlieue,Fosses
"48.64422195252243, 1.832935470348962","{""coordinates"": [1.832935470348962, 48.64422195252243], ""type"": ""Point""}",720,Rambouillet,427870,Rambouillet,TRAIN N,TRAIN,48.64422195252243, 1.832935470348962,Banlieue,Rambouillet
"48.78023729617356, 2.281430595437461","{""coordinates"": [2.281430595437461, 48.78023729617356], ""type"": ""Point""}",742,Robinson,43186,Robinson,RER B,RER,48.78023729617356, 2.281430595437461,Banlieue,Sceaux
"48.79870763435358, 2.0718470059294005","{""coordinates"": [2.071847005929401, 48.79870763435358], ""type"": ""Point""}",813,Saint-Cyr,46990,Saint-Cyr,TRAIN N,TRAIN,48.79870763435358, 2.0718470059294005,Banlieue,Saint-Cyr-l'École
"48.8007184629288, 2.1713898127563778","{""coordinates"": [2.171389812756378, 48.8007184629288], ""type"": ""Point""}",916,Viroflay Rive Gauche,462388,Viroflay Rive Gauche,RER C,RER,48.8007184629288, 2.1713898127563778,Banlieue,Viroflay
"48.70661093476335, 2.4842425564350696","{""coordinates"": [2.48424255643507, 48.70661093476335], ""type"": ""Point""}",924,Yerres,43226,Yerres,RER D,RER,48.70661093476335, 2.4842425564350696,Banlieue,Yerres
"48.856070836610584, 2.2166014426812324","{""coordinates"": [2.216601442681232, 48.856070836610584], ""type"": ""Point""}",436,Le Val d'Or,422065,Le Val d'Or,TRAIN L,TRAIN,48.856070836610584, 2.2166014426812324,Banlieue,Saint-Cloud
"48.81838763862699, 2.2920618145543172","{""coordinates"": [2.292061814554317, 48.81838763862699], ""type"": ""Point""}",872,Vanves-Malakoff,43214,Vanves - Malakoff,TRAIN N,TRAIN,48.81838763862699, 2.2920618145543172,Banlieue,Vanves
"48.75883616277715, 2.193014615252485","{""coordinates"": [2.193014615252485, 48.75883616277715], ""type"": ""Point""}",874,Vauboyen,43215,Gare de Vauboyen,RER C,RER,48.75883616277715, 2.193014615252485,Banlieue,Bièvres
"48.73948720636679, 2.7588245486748937","{""coordinates"": [2.758824548674894, 48.73948720636679], ""type"": ""Point""}",967,Tournan,43208,Tournan,RER E,RER,48.73948720636679, 2.7588245486748937,Banlieue,Tournan-en-Brie
"48.77480280884466, 2.0065668690576657","{""coordinates"": [2.006566869057666, 48.77480280884466], ""type"": ""Point""}",925,Trappes,43209,Trappes,TRAIN U,TRAIN,48.77480280884466, 2.0065668690576657,Banlieue,Trappes
"48.98107190915443, 2.005930893068559","{""coordinates"": [2.005930893068559, 48.98107190915443], ""type"": ""Point""}",859,Triel-sur-Seine,46926,Triel-sur-Seine,TRAIN J,TRAIN,48.98107190915443, 2.005930893068559,Banlieue,Triel-sur-Seine
"48.944181065040624, 2.5664480169629997","{""coordinates"": [2.566448016963, 48.944181065040624], ""type"": ""Point""}",889,Vert-Galant,46222,Vert Galant,RER B,RER,48.944181065040624, 2.5664480169629997,Banlieue,Villepinte
"49.42620159135142, 2.0885069725465346","{""coordinates"": [2.088506972546535, 49.42620159135142], ""type"": ""Point""}",1020,Beauvais,411317,Beauvais,GL,TRAIN,49.42620159135142, 2.0885069725465346,Banlieue,
"48.44525370366525, 1.7795837097232068","{""coordinates"": [1.779583709723207, 48.44525370366525], ""type"": ""Point""}",1033,Auneau,59049,Auneau,GL,TRAIN,48.44525370366525, 1.7795837097232068,Banlieue,
"48.768352082722146, 1.5136372448870377","{""coordinates"": [1.513637244887038, 48.768352082722146], ""type"": ""Point""}",1048,Marchezais - Broué,411495,Marchezais - Broué,TRAIN N,TRAIN,48.768352082722146, 1.5136372448870377,Banlieue,
"49.21379080260569, 2.417033174921131","{""coordinates"": [2.417033174921131, 49.21379080260569], ""type"": ""Point""}",1055,Saint-Leu d’Esserent,411329,Saint-Leu-d'Esserent,TRAIN H,TRAIN,49.21379080260569, 2.417033174921131,Banlieue,
"48.828880699842834, 2.377697000269359","{""coordinates"": [2.377697000269359, 48.828880699842834], ""type"": ""Point""}",71,Bibliothèque François Mitterrand,45301,Bibliothèque François Mitterrand,RER C,RER,48.828880699842834, 2.377697000269359,13ème Ardt,Paris
"48.83653643201063, 2.7089817422622766","{""coordinates"": [2.708981742262277, 48.83653643201063], ""type"": ""Point""}",119,Bussy-Saint-Georges,58874,Bussy-Saint-Georges,RER A,RER,48.83653643201063, 2.7089817422622766,Banlieue,Bussy-Saint-Georges
"48.98500470032524, 2.2574741572503094","{""coordinates"": [2.257474157250309, 48.98500470032524], ""type"": ""Point""}",133,Cernay,43105,Cernay,TRAIN H,TRAIN,48.98500470032524, 2.2574741572503094,Banlieue,Ermont
"48.881759488218286, 2.357570193470876","{""coordinates"": [2.357570193470876, 48.881759488218286], ""type"": ""Point""}",310,Gare du Nord,58572,Magenta,RER D,RER,48.881759488218286, 2.357570193470876,10ème Ardt,Paris
"48.62333224013671, 2.451409095593274","{""coordinates"": [2.451409095593274, 48.62333224013671], ""type"": ""Point""}",428,Le Bras-de-Fer,45850,Le Bras de Fer,RER D,RER,48.62333224013671, 2.451409095593274,Banlieue,Évry-Courcouronnes
"48.7082378276465, 2.462282244689791","{""coordinates"": [2.462282244689791, 48.7082378276465], ""type"": ""Point""}",556,Montgeron-Crosne,47684,Montgeron - Crosne,RER D,RER,48.7082378276465, 2.462282244689791,Banlieue,Montgeron
"48.863556143401276, 2.8825913226626185","{""coordinates"": [2.882591322662619, 48.863556143401276], ""type"": ""Point""}",910,Villiers-Montbarbin,58581,Villiers Montbarbin,TRAIN P,TRAIN,48.863556143401276, 2.8825913226626185,Banlieue,Crécy-la-Chapelle
"48.854824961790285, 2.7724281482553645","{""coordinates"": [2.772428148255365, 48.854824961790285], ""type"": ""Point""}",70,Val d'Europe,43213,Val d'Europe,RER A,RER,48.854824961790285, 2.7724281482553645,Banlieue,Chessy
"49.00468746087186, 2.57058948552452","{""coordinates"": [2.57058948552452, 49.00468746087186], ""type"": ""Point""}",744,Aéroport Charles De Gaulle 2-TGV,473364,Aéroport Charles de Gaulle 2 (Terminal 2),RER B,RER,49.00468746087186, 2.57058948552452,Banlieue,Le Mesnil-Amelot
"48.86546235614948, 2.272159381919414","{""coordinates"": [2.272159381919414, 48.86546235614948], ""type"": ""Point""}",42,Avenue Henri Martin,45447,Avenue Henri Martin,RER C,RER,48.86546235614948, 2.272159381919414,16ème Ardt,Paris
"48.53150198555095, 2.370518497736707","{""coordinates"": [2.370518497736707, 48.53150198555095], ""type"": ""Point""}",48,Ballancourt,43087,Ballancourt,RER D,RER,48.53150198555095, 2.370518497736707,Banlieue,Ballancourt-sur-Essonne
"48.82108964968064, 2.338978472013181","{""coordinates"": [2.338978472013181, 48.82108964968064], ""type"": ""Point""}",189,Cité Universitaire,473843,Cité Universitaire,RER B,RER,48.82108964968064, 2.338978472013181,14ème Ardt,Paris
"48.64848911165158, 2.4353305301813037","{""coordinates"": [2.435330530181304, 48.64848911165158], ""type"": ""Point""}",334,Grand-Bourg,45860,Grand Bourg,RER D,RER,48.64848911165158, 2.4353305301813037,Banlieue,Ris-Orangis
"48.65484933449465, 2.39678350341544","{""coordinates"": [2.39678350341544, 48.65484933449465], ""type"": ""Point""}",337,Grigny-Centre,43132,Grigny Centre,RER D,RER,48.65484933449465, 2.39678350341544,Banlieue,Grigny
"48.87737561894523, 2.359456616944207","{""coordinates"": [2.359456616944207, 48.87737561894523], ""type"": ""Point""}",305,Gare de l'Est,470519,Gare de l'Est,TRAIN P,TRAIN,48.87737561894523, 2.359456616944207,10ème Ardt,Paris
"48.88092200573709, 2.3563285436701618","{""coordinates"": [2.356328543670162, 48.88092200573709], ""type"": ""Point""}",308,Gare du Nord,462394,Gare du Nord,TRAIN K,TRAIN,48.88092200573709, 2.3563285436701618,10ème Ardt,Paris
